# X,Y,Z,FA
82,101,110,0.000000
82,102,103,0.000000
82,102,104,0.000000
82,102,105,0.419394
82,102,106,0.419394
82,102,107,0.000000
82,102,108,0.000000
82,102,109,0.000000
82,102,110,0.000000
82,103,103,0.000000
82,103,104,0.000000
82,103,105,0.423346
82,103,106,0.388190
82,103,107,0.000000
82,103,108,0.000000
82,103,109,0.000000
82,103,110,0.000000
82,104,103,0.000000
82,104,104,0.000000
82,104,105,0.424602
82,104,106,0.403854
82,104,107,0.000000
82,104,108,0.000000
82,104,109,0.000000
82,104,110,0.000000
82,105,103,0.000000
82,105,104,0.000000
82,105,105,0.430826
82,105,106,0.426644
82,105,107,0.000000
82,105,108,0.000000
82,105,109,0.000000
82,105,110,0.000000
82,106,104,0.000000
82,106,105,0.453884
82,106,106,0.463056
82,106,107,0.000000
82,106,108,0.000000
82,106,109,0.000000
82,106,110,0.000000
82,106,111,0.000000
82,107,104,0.000000
82,107,105,0.450644
82,107,106,0.482504
82,107,107,0.000000
82,107,108,0.000000
82,107,109,0.000000
82,107,110,0.000000
82,107,111,0.000000
82,108,104,0.000000
82,108,105,0.457695
82,108,106,0.479283
82,108,107,0.000000
82,108,108,0.000000
82,108,109,0.000000
82,108,110,0.000000
82,108,111,0.000000
82,109,105,0.430223
82,109,106,0.453010
82,109,107,0.000000
82,109,108,0.000000
82,109,109,0.000000
82,109,110,0.000000
82,110,105,0.396768
82,110,106,0.417241
82,110,107,0.000000
82,110,108,0.000000
82,110,109,0.000000
82,110,110,0.000000
82,111,105,0.379897
82,111,106,0.396173
82,111,107,0.000000
82,111,108,0.000000
82,111,109,0.000000
82,111,110,0.000000
82,112,105,0.000000
82,112,106,0.377132
82,112,107,0.000000
82,112,108,0.000000
82,112,109,0.000000
82,112,110,0.000000
82,113,105,0.000000
82,113,106,0.366991
82,113,107,0.000000
82,113,108,0.000000
82,113,109,0.000000
82,113,110,0.000000
82,114,106,0.356049
82,114,107,0.000000
82,114,108,0.000000
82,114,109,0.000000
82,114,110,0.000000
82,114,111,0.000000
82,115,106,0.345521
82,115,107,0.361490
82,115,108,0.000000
82,115,109,0.000000
82,115,110,0.000000
82,115,111,0.000000
